yr,sex,FirstForename,number,rank,position
1981,B,Simon,162,51,"   51"
1981,B,Gareth,160,52,"   52"
1981,B,Garry,157,53,"   53="
1981,B,Lee,157,53,"   53="
1981,B,Fraser,156,55,"   55"
1981,B,Alistair,148,56,"   56"
1981,B,Adam,145,57,"   57"
1981,B,Joseph,143,58,"   58"
1981,B,Nicholas,142,59,"   59"
1981,B,Bryan,137,60,"   60"
1981,B,Charles,134,61,"   61"
1981,B,Duncan,125,62,"   62"
1981,B,Philip,117,63,"   63="
1981,B,Russell,117,63,"   63="
1981,B,Donald,114,65,"   65"
1981,B,Edward,108,66,"   66="
1981,B,Marc,108,66,"   66="
1981,B,Alastair,106,68,"   68="
1981,B,Greg,106,68,"   68="
1981,B,Euan,104,70,"   70"
1981,B,Raymond,102,71,"   71"
1981,B,Shaun,100,72,"   72"
1981,B,Ewan,91,73,"   73"
1981,B,Jason,88,74,"   74"
1981,B,Patrick,87,75,"   75"
1981,B,Alasdair,78,76,"   76"
1981,B,Gerard,77,77,"   77="
1981,B,Malcolm,77,77,"   77="
1981,B,Calum,76,79,"   79"
1981,B,Liam,73,80,"   80"
1981,B,Bruce,71,81,"   81="
1981,B,Ronald,71,81,"   81="
1981,B,Kris,70,83,"   83"
1981,B,Hugh,67,84,"   84="
1981,B,Lewis,67,84,"   84="
1981,B,Dean,62,86,"   86="
1981,B,Greig,62,86,"   86="
1981,B,Benjamin,61,88,"   88="
1981,B,Wayne,61,88,"   88="
1981,B,Martyn,60,90,"   90"
1981,B,Niall,59,91,"   91"
1981,B,Callum,55,92,"   92"
1981,B,Francis,54,93,"   93"
1981,B,Cameron,52,94,"   94"
1981,B,Gregor,51,95,"   95"
1981,B,Angus,50,96,"   96"
1981,B,Aaron,49,97,"   97"
1981,B,Blair,44,98,"   98="
1981,B,Dale,44,98,"   98="
1981,B,Samuel,41,100,"  100="
1981,B,Timothy,41,100,"  100="
1982,B,David,1856,1,"    1"
1982,B,Christopher,1406,2,"    2"
1982,B,John,1298,3,"    3"
1982,B,Andrew,1197,4,"    4"
1982,B,James,1098,5,"    5"
1982,B,Paul,1012,6,"    6"
1982,B,Steven,894,7,"    7"
1982,B,Craig,849,8,"    8"
1982,B,Scott,781,9,"    9"
1982,B,Mark,763,10,"   10"
1982,B,Michael,741,11,"   11"
1982,B,Robert,740,12,"   12"
1982,B,Kevin,716,13,"   13"
1982,B,Stuart,663,14,"   14"
1982,B,William,599,15,"   15"
1982,B,Alan,594,16,"   16"
1982,B,Stephen,587,17,"   17"
1982,B,Gary,519,18,"   18"
1982,B,Ross,514,19,"   19"
1982,B,Martin,472,20,"   20"
1982,B,Colin,440,21,"   21="
1982,B,Richard,440,21,"   21="
1982,B,Thomas,420,23,"   23"
1982,B,Brian,412,24,"   24"
1982,B,Barry,401,25,"   25"
1982,B,Neil,389,26,"   26"
1982,B,Graeme,377,27,"   27"
1982,B,Gordon,342,28,"   28"
1982,B,Ian,341,29,"   29"
1982,B,Iain,334,30,"   30"
1982,B,Peter,326,31,"   31"
1982,B,Darren,299,32,"   32"
1982,B,Alexander,290,33,"   33"
1982,B,Jamie,287,34,"   34"
1982,B,Ryan,285,35,"   35"
1982,B,Graham,279,36,"   36"
1982,B,Jonathan,275,37,"   37"
1982,B,Derek,257,38,"   38="
1982,B,Kenneth,257,38,"   38="
1982,B,Daniel,249,40,"   40"
1982,B,Allan,246,41,"   41"
1982,B,Matthew,214,42,"   42"
1982,B,Gavin,210,43,"   43="
1982,B,Lee,210,43,"   43="
1982,B,Stewart,199,45,"   45"
1982,B,Douglas,187,46,"   46="
1982,B,George,187,46,"   46="
1982,B,Sean,184,48,"   48"
1982,B,Nicholas,182,49,"   49"
1982,B,Simon,165,50,"   50"
1982,B,Fraser,158,51,"   51"
1982,B,Keith,151,52,"   52"
1982,B,Anthony,140,53,"   53="
1982,B,Joseph,140,53,"   53="
1982,B,Adam,139,55,"   55"
1982,B,Gareth,134,56,"   56"
1982,B,Grant,133,57,"   57"
1982,B,Bryan,131,58,"   58"
1982,B,Duncan,119,59,"   59="
1982,B,Philip,119,59,"   59="
1982,B,Euan,116,61,"   61"
1982,B,Alistair,115,62,"   62"
1982,B,Garry,114,63,"   63"
1982,B,Ewan,112,64,"   64"
1982,B,Charles,108,65,"   65="
1982,B,Edward,108,65,"   65="
1982,B,Jason,105,67,"   67"
1982,B,Marc,104,68,"   68"
1982,B,Shaun,99,69,"   69"
1982,B,Donald,97,70,"   70="
1982,B,Russell,97,70,"   70="
1982,B,Alastair,95,72,"   72="
1982,B,Patrick,95,72,"   72="
1982,B,Calum,89,74,"   74"
1982,B,Liam,85,75,"   75"
1982,B,Alasdair,81,76,"   76"
1982,B,Greg,77,77,"   77"
1982,B,Callum,73,78,"   78="
1982,B,Raymond,73,78,"   78="
1982,B,Benjamin,70,80,"   80"
1982,B,Gerard,69,81,"   81"
1982,B,Malcolm,67,82,"   82"
1982,B,Cameron,64,83,"   83"
1982,B,Aaron,58,84,"   84"
1982,B,Ronald,57,85,"   85"
1982,B,Bruce,56,86,"   86"
1982,B,Greig,55,87,"   87="
1982,B,Lewis,55,87,"   87="
1982,B,Francis,54,89,"   89"
1982,B,Dean,53,90,"   90="
1982,B,Gregor,53,90,"   90="
1982,B,Niall,53,90,"   90="
1982,B,Jordan,51,93,"   93"
1982,B,Kris,50,94,"   94="
1982,B,Martyn,50,94,"   94="
1982,B,Robin,48,96,"   96="
1982,B,Samuel,48,96,"   96="
1982,B,Blair,47,98,"   98="
1982,B,Hugh,47,98,"   98="
1982,B,Mohammed,47,98,"   98="
1982,B,Murray,47,98,"   98="
1982,B,Wayne,47,98,"   98="
1983,B,David,1891,1,"    1"
1983,B,Christopher,1374,2,"    2"
1983,B,Andrew,1275,3,"    3"
1983,B,John,1260,4,"    4"
1983,B,James,1156,5,"    5"
1983,B,Craig,992,6,"    6"
1983,B,Steven,950,7,"    7"
1983,B,Paul,901,8,"    8"
1983,B,Michael,768,9,"    9"
1983,B,Scott,740,10,"   10"
1983,B,Robert,721,11,"   11"
1983,B,Mark,719,12,"   12"
1983,B,William,658,13,"   13"
1983,B,Kevin,657,14,"   14"
1983,B,Stuart,641,15,"   15"
1983,B,Stephen,584,16,"   16"
1983,B,Alan,562,17,"   17"
1983,B,Gary,522,18,"   18"
1983,B,Ross,509,19,"   19"
1983,B,Colin,467,20,"   20"
1983,B,Richard,451,21,"   21"
1983,B,Martin,446,22,"   22"
1983,B,Thomas,401,23,"   23"
1983,B,Neil,393,24,"   24"
1983,B,Ryan,372,25,"   25"
1983,B,Graeme,343,26,"   26"
1983,B,Brian,341,27,"   27"
1983,B,Peter,335,28,"   28"
1983,B,Gordon,321,29,"   29"
1983,B,Darren,316,30,"   30="
1983,B,Ian,316,30,"   30="
1983,B,Jamie,305,32,"   32"
1983,B,Alexander,303,33,"   33="
1983,B,Iain,303,33,"   33="
1983,B,Graham,284,35,"   35"
1983,B,Barry,278,36,"   36"
1983,B,Allan,266,37,"   37="
1983,B,Jonathan,266,37,"   37="
1983,B,Daniel,257,39,"   39"
1983,B,Gavin,251,40,"   40"
1983,B,Derek,238,41,"   41"
1983,B,Kenneth,235,42,"   42"
1983,B,Sean,214,43,"   43"
1983,B,Matthew,211,44,"   44"
1983,B,Lee,200,45,"   45"
1983,B,George,183,46,"   46"
1983,B,Nicholas,176,47,"   47"
1983,B,Anthony,174,48,"   48="
1983,B,Stewart,174,48,"   48="
1983,B,Fraser,166,50,"   50"
1983,B,Douglas,160,51,"   51"
1983,B,Keith,159,52,"   52"
1983,B,Joseph,149,53,"   53"
1983,B,Grant,145,54,"   54"
1983,B,Marc,134,55,"   55"
1983,B,Adam,127,56,"   56"
1983,B,Simon,123,57,"   57"
1983,B,Alistair,120,58,"   58"
1983,B,Garry,118,59,"   59"
1983,B,Alastair,116,60,"   60"
1983,B,Bryan,113,61,"   61"
1983,B,Liam,109,62,"   62"
1983,B,Jason,107,63,"   63"
1983,B,Duncan,106,64,"   64="
1983,B,Euan,106,64,"   64="
1983,B,Charles,105,66,"   66"
1983,B,Greg,103,67,"   67"
1983,B,Edward,102,68,"   68="
1983,B,Philip,102,68,"   68="
1983,B,Russell,96,70,"   70="
1983,B,Shaun,96,70,"   70="
1983,B,Gareth,93,72,"   72"
1983,B,Ewan,92,73,"   73"
1983,B,Calum,89,74,"   74"
1983,B,Callum,86,75,"   75"
1983,B,Donald,84,76,"   76"
1983,B,Cameron,81,77,"   77="
1983,B,Raymond,81,77,"   77="
1983,B,Patrick,80,79,"   79"
1983,B,Alasdair,79,80,"   80"
1983,B,Dean,70,81,"   81"
1983,B,Greig,67,82,"   82"
1983,B,Lewis,66,83,"   83"
1983,B,Benjamin,65,84,"   84"
1983,B,Malcolm,62,85,"   85"
1983,B,Niall,60,86,"   86"
1983,B,Gerard,58,87,"   87"
1983,B,Martyn,54,88,"   88"
1983,B,Jordan,52,89,"   89"
1983,B,Aaron,50,90,"   90="
1983,B,Francis,50,90,"   90="
1983,B,Hugh,49,92,"   92"
1983,B,Gregor,48,93,"   93="
1983,B,Mohammed,48,93,"   93="
1983,B,Robin,47,95,"   95"
1983,B,Samuel,46,96,"   96"
1983,B,Angus,43,97,"   97="
1983,B,Bruce,43,97,"   97="
1983,B,Kris,40,99,"   99"
1983,B,Ronald,39,100,"  100"
1984,B,David,1785,1,"    1"
1984,B,Christopher,1369,2,"    2"
1984,B,Andrew,1187,3,"    3"
1984,B,John,1153,4,"    4"
1984,B,James,1090,5,"    5"
1984,B,Craig,956,6,"    6"
1984,B,Steven,949,7,"    7"
1984,B,Paul,898,8,"    8"
1984,B,Michael,840,9,"    9"
1984,B,Mark,817,10,"   10"
1984,B,Scott,777,11,"   11"
1984,B,Robert,688,12,"   12"
1984,B,Stuart,669,13,"   13"
1984,B,Kevin,616,14,"   14"
1984,B,William,613,15,"   15"
1984,B,Stephen,576,16,"   16"
1984,B,Gary,572,17,"   17"
1984,B,Alan,514,18,"   18"
1984,B,Ross,509,19,"   19"
1984,B,Richard,461,20,"   20"
1984,B,Thomas,403,21,"   21"
1984,B,Neil,402,22,"   22"
1984,B,Colin,396,23,"   23"
1984,B,Martin,393,24,"   24"
1984,B,Ryan,381,25,"   25"
1984,B,Graeme,347,26,"   26"
1984,B,Peter,345,27,"   27"
1984,B,Jamie,341,28,"   28"
1984,B,Iain,317,29,"   29"
1984,B,Darren,314,30,"   30"
1984,B,Gordon,303,31,"   31"
1984,B,Ian,291,32,"   32"
1984,B,Graham,289,33,"   33"
1984,B,Brian,287,34,"   34"
1984,B,Daniel,278,35,"   35"
1984,B,Alexander,276,36,"   36"
1984,B,Sean,263,37,"   37"
1984,B,Matthew,249,38,"   38"
1984,B,Barry,248,39,"   39"
1984,B,Allan,226,40,"   40"
1984,B,Kenneth,221,41,"   41"
1984,B,Lee,220,42,"   42"
1984,B,Derek,214,43,"   43"
1984,B,Jonathan,207,44,"   44"
1984,B,Gavin,204,45,"   45"
1984,B,Joseph,190,46,"   46"
1984,B,Adam,185,47,"   47="
1984,B,Stewart,185,47,"   47="
1984,B,Fraser,183,49,"   49"
1984,B,George,168,50,"   50"
1984,B,Grant,153,51,"   51"
1984,B,Nicholas,152,52,"   52"
1984,B,Anthony,149,53,"   53"
1984,B,Douglas,147,54,"   54"
1984,B,Simon,132,55,"   55"
1984,B,Marc,128,56,"   56"
1984,B,Alistair,127,57,"   57="
1984,B,Liam,127,57,"   57="
1984,B,Keith,125,59,"   59"
1984,B,Philip,108,60,"   60"
1984,B,Shaun,106,61,"   61"
1984,B,Garry,105,62,"   62"
1984,B,Edward,104,63,"   63="
1984,B,Greg,104,63,"   63="
1984,B,Euan,102,65,"   65"
1984,B,Alastair,100,66,"   66"
1984,B,Alasdair,99,67,"   67"
1984,B,Callum,96,68,"   68"
1984,B,Patrick,94,69,"   69"
1984,B,Calum,93,70,"   70="
1984,B,Duncan,93,70,"   70="
1984,B,Jason,93,70,"   70="
1984,B,Bryan,89,73,"   73"
1984,B,Raymond,86,74,"   74"
1984,B,Charles,85,75,"   75"
1984,B,Donald,82,76,"   76="
1984,B,Ewan,82,76,"   76="
1984,B,Russell,80,78,"   78"
1984,B,Lewis,77,79,"   79"
1984,B,Cameron,72,80,"   80"
1984,B,Dean,71,81,"   81"
1984,B,Benjamin,67,82,"   82"
1984,B,Gareth,60,83,"   83="
1984,B,Malcolm,60,83,"   83="
1984,B,Samuel,58,85,"   85"
1984,B,Niall,56,86,"   86"
1984,B,Gerard,55,87,"   87"
1984,B,Aaron,54,88,"   88="
1984,B,Greig,54,88,"   88="
1984,B,Ben,50,90,"   90="
1984,B,Martyn,50,90,"   90="
1984,B,Bruce,49,92,"   92="
1984,B,Jordan,49,92,"   92="
1984,B,Kieran,48,94,"   94"
1984,B,Francis,47,95,"   95"
1984,B,Wayne,46,96,"   96"
1984,B,Kris,45,97,"   97"
1984,B,Mohammed,44,98,"   98="
1984,B,Murray,44,98,"   98="
1984,B,Rory,44,98,"   98="
1985,B,David,1769,1,"    1"
1985,B,Christopher,1355,2,"    2"
1985,B,Andrew,1230,3,"    3"
1985,B,John,1188,4,"    4"
1985,B,James,1122,5,"    5"
1985,B,Steven,947,6,"    6"
1985,B,Craig,944,7,"    7"
1985,B,Paul,932,8,"    8"
1985,B,Michael,912,9,"    9"
1985,B,Mark,838,10,"   10"
1985,B,Scott,794,11,"   11"
1985,B,Robert,674,12,"   12"
1985,B,Stuart,662,13,"   13"
1985,B,Stephen,624,14,"   14"
1985,B,Gary,602,15,"   15"
1985,B,William,599,16,"   16"
1985,B,Kevin,547,17,"   17"
1985,B,Ross,516,18,"   18"
1985,B,Ryan,455,19,"   19"
1985,B,Jamie,442,20,"   20"
1985,B,Richard,439,21,"   21"
1985,B,Alan,413,22,"   22"
1985,B,Thomas,407,23,"   23"
1985,B,Darren,383,24,"   24"
1985,B,Martin,377,25,"   25"
1985,B,Colin,375,26,"   26"
1985,B,Graeme,366,27,"   27"
1985,B,Daniel,359,28,"   28"
1985,B,Brian,328,29,"   29"
1985,B,Alexander,323,30,"   30"
1985,B,Gordon,311,31,"   31"
1985,B,Peter,307,32,"   32"
1985,B,Iain,304,33,"   33"
1985,B,Sean,297,34,"   34"
1985,B,Ian,289,35,"   35"
1985,B,Matthew,259,36,"   36"
1985,B,Barry,258,37,"   37"
1985,B,Jonathan,256,38,"   38"
1985,B,Graham,245,39,"   39="
1985,B,Lee,245,39,"   39="
1985,B,Adam,234,41,"   41"
1985,B,Neil,232,42,"   42"
1985,B,Kenneth,218,43,"   43"
1985,B,Derek,213,44,"   44"
1985,B,Allan,208,45,"   45"
1985,B,Gavin,197,46,"   46"
1985,B,Stewart,190,47,"   47"
1985,B,Grant,187,48,"   48"
1985,B,Fraser,186,49,"   49"
1985,B,Nicholas,177,50,"   50"
1985,B,George,172,51,"   51"
1985,B,Joseph,166,52,"   52"
1985,B,Anthony,159,53,"   53"
1985,B,Douglas,156,54,"   54"
1985,B,Shaun,155,55,"   55"
1985,B,Liam,152,56,"   56"
1985,B,Jason,150,57,"   57"
1985,B,Calum,139,58,"   58="
1985,B,Marc,139,58,"   58="
1985,B,Callum,129,60,"   60"
1985,B,Greg,125,61,"   61"
1985,B,Duncan,122,62,"   62"
1985,B,Alistair,117,63,"   63="
1985,B,Philip,117,63,"   63="
1985,B,Bryan,113,65,"   65="
1985,B,Keith,113,65,"   65="
1985,B,Simon,111,67,"   67"
1985,B,Euan,105,68,"   68"
1985,B,Garry,102,69,"   69"
1985,B,Donald,101,70,"   70"
1985,B,Cameron,99,71,"   71"
1985,B,Edward,96,72,"   72"
1985,B,Ewan,95,73,"   73"
1985,B,Charles,93,74,"   74"
1985,B,Lewis,87,75,"   75"
1985,B,Alasdair,84,76,"   76"
1985,B,Gareth,82,77,"   77="
1985,B,Raymond,82,77,"   77="
1985,B,Alastair,79,79,"   79="
1985,B,Dean,79,79,"   79="
1985,B,Patrick,79,79,"   79="
1985,B,Benjamin,74,82,"   82"
1985,B,Russell,69,83,"   83"
1985,B,Kieran,60,84,"   84="
1985,B,Martyn,60,84,"   84="
1985,B,Samuel,58,86,"   86"
1985,B,Gerard,57,87,"   87="
1985,B,Malcolm,57,87,"   87="
1985,B,Bruce,51,89,"   89="
1985,B,Greig,51,89,"   89="
1985,B,Jordan,50,91,"   91="
1985,B,Kyle,50,91,"   91="
1985,B,Ben,48,93,"   93="
1985,B,Gregor,48,93,"   93="
1985,B,Rory,47,95,"   95"
1985,B,Blair,46,96,"   96"
1985,B,Aaron,45,97,"   97"
1985,B,Murray,44,98,"   98="
1985,B,Niall,44,98,"   98="
1985,B,Wayne,44,98,"   98="
1986,B,David,1623,1,"    1"
1986,B,Christopher,1292,2,"    2"
1986,B,Andrew,1178,3,"    3"
1986,B,James,1100,4,"    4"
1986,B,John,1090,5,"    5"
1986,B,Craig,984,6,"    6"
1986,B,Steven,946,7,"    7"
1986,B,Michael,891,8,"    8"
1986,B,Scott,842,9,"    9"
1986,B,Mark,832,10,"   10"
1986,B,Paul,816,11,"   11"
1986,B,Robert,652,12,"   12"
1986,B,Stuart,626,13,"   13"
1986,B,Ross,591,14,"   14"
1986,B,Stephen,580,15,"   15"
1986,B,Gary,577,16,"   16"
1986,B,Kevin,567,17,"   17"
1986,B,William,552,18,"   18"
1986,B,Jamie,465,19,"   19"
1986,B,Martin,456,20,"   20"
1986,B,Ryan,444,21,"   21"
1986,B,Alan,422,22,"   22"
1986,B,Graeme,419,23,"   23="
1986,B,Thomas,419,23,"   23="
1986,B,Daniel,415,25,"   25"
1986,B,Darren,371,26,"   26"
1986,B,Richard,367,27,"   27"
1986,B,Sean,336,28,"   28"
1986,B,Colin,314,29,"   29"
1986,B,Alexander,305,30,"   30"
1986,B,Peter,296,31,"   31"
1986,B,Iain,291,32,"   32"
1986,B,Lee,276,33,"   33"
1986,B,Ian,269,34,"   34"
1986,B,Brian,268,35,"   35"
1986,B,Graham,260,36,"   36"
1986,B,Matthew,258,37,"   37"
1986,B,Gordon,252,38,"   38"
1986,B,Barry,247,39,"   39"
1986,B,Adam,241,40,"   40"
1986,B,Gavin,236,41,"   41"
1986,B,Jonathan,234,42,"   42"
1986,B,Neil,226,43,"   43"
1986,B,Allan,209,44,"   44"
1986,B,Marc,206,45,"   45"
1986,B,Kenneth,196,46,"   46"
1986,B,Kyle,194,47,"   47"
1986,B,Fraser,189,48,"   48"
1986,B,Shaun,187,49,"   49"
1986,B,Jason,183,50,"   50"
1986,B,Derek,180,51,"   51="
1986,B,Grant,180,51,"   51="
1986,B,Liam,176,53,"   53"
1986,B,Anthony,162,54,"   54"
1986,B,Joseph,161,55,"   55"
1986,B,Stewart,153,56,"   56"
1986,B,Greg,146,57,"   57"
1986,B,Douglas,137,58,"   58"
1986,B,Nicholas,135,59,"   59"
1986,B,Calum,132,60,"   60"
1986,B,George,127,61,"   61="
1986,B,Simon,127,61,"   61="
1986,B,Duncan,122,63,"   63"
1986,B,Alistair,119,64,"   64"
1986,B,Callum,116,65,"   65="
1986,B,Dean,116,65,"   65="
1986,B,Bryan,114,67,"   67"
1986,B,Keith,109,68,"   68"
1986,B,Euan,108,69,"   69"
1986,B,Garry,106,70,"   70="
1986,B,Philip,106,70,"   70="
1986,B,Patrick,103,72,"   72"
1986,B,Donald,96,73,"   73"
1986,B,Edward,94,74,"   74"
1986,B,Jordan,89,75,"   75"
1986,B,Cameron,88,76,"   76"
1986,B,Charles,85,77,"   77"
1986,B,Gareth,84,78,"   78"
1986,B,Martyn,81,79,"   79"
1986,B,Lewis,77,80,"   80"
1986,B,Ewan,76,81,"   81"
1986,B,Aaron,73,82,"   82="
1986,B,Benjamin,73,82,"   82="
1986,B,Alastair,72,84,"   84"
1986,B,Raymond,70,85,"   85"
1986,B,Kieran,67,86,"   86"
1986,B,Rory,65,87,"   87"
1986,B,Alasdair,62,88,"   88"
1986,B,Mohammed,59,89,"   89="
1986,B,Samuel,59,89,"   89="
1986,B,Malcolm,58,91,"   91"
1986,B,Murray,55,92,"   92"
1986,B,Blair,54,93,"   93="
1986,B,Niall,54,93,"   93="
1986,B,Kristopher,53,95,"   95="
1986,B,Wayne,53,95,"   95="
1986,B,Bruce,51,97,"   97="
1986,B,Gerard,51,97,"   97="
1986,B,Kris,51,97,"   97="
1986,B,Russell,50,100,"  100"
1987,B,David,1552,1,"    1"
1987,B,Christopher,1268,2,"    2"
1987,B,Andrew,1249,3,"    3"
1987,B,James,1022,4,"    4"
1987,B,John,1018,5,"    5"
1987,B,Scott,978,6,"    6"
1987,B,Craig,935,7,"    7"
1987,B,Michael,875,8,"    8"
1987,B,Mark,862,9,"    9"
1987,B,Steven,844,10,"   10"
1987,B,Paul,781,11,"   11"
1987,B,Ross,662,12,"   12"
1987,B,Robert,652,13,"   13"
1987,B,Stuart,615,14,"   14"
1987,B,Ryan,569,15,"   15"
1987,B,Gary,567,16,"   16="
1987,B,Stephen,567,16,"   16="
1987,B,William,547,18,"   18"
1987,B,Jamie,526,19,"   19"
1987,B,Kevin,510,20,"   20"
1987,B,Martin,496,21,"   21"
1987,B,Thomas,461,22,"   22"
1987,B,Daniel,427,23,"   23="
1987,B,Graeme,427,23,"   23="
1987,B,Sean,412,25,"   25"
1987,B,Alan,391,26,"   26="
1987,B,Darren,391,26,"   26="
1987,B,Richard,363,28,"   28"
1987,B,Colin,334,29,"   29"
1987,B,Matthew,296,30,"   30"
1987,B,Lee,279,31,"   31"
1987,B,Iain,277,32,"   32"
1987,B,Graham,268,33,"   33"
1987,B,Alexander,267,34,"   34"
1987,B,Peter,264,35,"   35"
1987,B,Brian,255,36,"   36"
1987,B,Ian,249,37,"   37"
1987,B,Neil,248,38,"   38"
1987,B,Gordon,238,39,"   39"
1987,B,Kyle,233,40,"   40"
1987,B,Adam,224,41,"   41"
1987,B,Jonathan,207,42,"   42"
1987,B,Marc,203,43,"   43"
1987,B,Shaun,200,44,"   44"
1987,B,Fraser,199,45,"   45"
1987,B,Jason,197,46,"   46"
1987,B,Liam,196,47,"   47"
1987,B,Gavin,195,48,"   48"
1987,B,Grant,185,49,"   49"
1987,B,Joseph,184,50,"   50"
1987,B,Anthony,175,51,"   51"
1987,B,Kenneth,172,52,"   52"
1987,B,Stewart,167,53,"   53"
1987,B,Barry,162,54,"   54"
1987,B,Callum,158,55,"   55"
1987,B,Allan,156,56,"   56"
1987,B,Derek,154,57,"   57"
1987,B,George,152,58,"   58"
1987,B,Nicholas,146,59,"   59"
1987,B,Greg,144,60,"   60"
1987,B,Alistair,137,61,"   61"
1987,B,Dean,136,62,"   62"
1987,B,Calum,133,63,"   63"
1987,B,Simon,132,64,"   64"
1987,B,Philip,120,65,"   65"
1987,B,Douglas,112,66,"   66"
1987,B,Duncan,108,67,"   67"
1987,B,Lewis,105,68,"   68"
1987,B,Jordan,104,69,"   69"
1987,B,Bryan,103,70,"   70"
1987,B,Patrick,102,71,"   71"
1987,B,Garry,100,72,"   72"
1987,B,Cameron,95,73,"   73"
1987,B,Edward,89,74,"   74="
1987,B,Keith,89,74,"   74="
1987,B,Euan,86,76,"   76"
1987,B,Martyn,83,77,"   77"
1987,B,Samuel,80,78,"   78"
1987,B,Benjamin,79,79,"   79="
1987,B,Donald,79,79,"   79="
1987,B,Aaron,76,81,"   81="
1987,B,Alasdair,76,81,"   81="
1987,B,Ewan,70,83,"   83"
1987,B,Charles,68,84,"   84"
1987,B,Gareth,67,85,"   85"
1987,B,Alastair,64,86,"   86"
1987,B,Kieran,62,87,"   87"
1987,B,Ben,60,88,"   88="
1987,B,Rory,60,88,"   88="
1987,B,Blair,58,90,"   90="
1987,B,Raymond,58,90,"   90="
1987,B,Jack,57,92,"   92"
1987,B,Dale,54,93,"   93"
1987,B,Bruce,53,94,"   94"
1987,B,Murray,51,95,"   95"
1987,B,Kristopher,50,96,"   96="
1987,B,Mohammed,50,96,"   96="
1987,B,Greig,49,98,"   98="
1987,B,Kris,49,98,"   98="
1987,B,Gregor,44,100,"  100"
1988,B,David,1577,1,"    1"
1988,B,Christopher,1248,2,"    2"
1988,B,Scott,1210,3,"    3"
1988,B,Andrew,1083,4,"    4"
1988,B,James,1036,5,"    5"
1988,B,John,924,6,"    6"
1988,B,Craig,894,7,"    7"
1988,B,Michael,867,8,"    8"
1988,B,Mark,846,9,"    9"
1988,B,Steven,772,10,"   10"
1988,B,Paul,760,11,"   11"
1988,B,Ross,754,12,"   12"
1988,B,Robert,604,13,"   13"
1988,B,Stuart,572,14,"   14"
1988,B,Ryan,569,15,"   15="
1988,B,Stephen,569,15,"   15="
1988,B,Gary,532,17,"   17"
1988,B,Jamie,528,18,"   18"
1988,B,Kevin,522,19,"   19"
1988,B,William,482,20,"   20"
1988,B,Sean,462,21,"   21"
1988,B,Darren,457,22,"   22"
1988,B,Martin,433,23,"   23"
1988,B,Daniel,431,24,"   24"
1988,B,Thomas,429,25,"   25"
1988,B,Graeme,419,26,"   26"
1988,B,Alan,331,27,"   27"
1988,B,Jonathan,324,28,"   28"
1988,B,Richard,313,29,"   29"
1988,B,Lee,297,30,"   30"
1988,B,Alexander,292,31,"   31"
1988,B,Colin,290,32,"   32"
1988,B,Jason,279,33,"   33"
1988,B,Iain,272,34,"   34"
1988,B,Liam,270,35,"   35"
1988,B,Matthew,259,36,"   36"
1988,B,Adam,230,37,"   37="
1988,B,Calum,230,37,"   37="
1988,B,Peter,223,39,"   39"
1988,B,Graham,222,40,"   40"
1988,B,Shaun,219,41,"   41"
1988,B,Brian,218,42,"   42"
1988,B,Gavin,217,43,"   43"
1988,B,Ian,214,44,"   44"
1988,B,Marc,212,45,"   45"
1988,B,Neil,199,46,"   46"
1988,B,Grant,195,47,"   47="
1988,B,Kyle,195,47,"   47="
1988,B,Fraser,188,49,"   49="
1988,B,Gordon,188,49,"   49="
1988,B,Callum,185,51,"   51"
1988,B,Dean,182,52,"   52"
1988,B,Nicholas,172,53,"   53"
1988,B,Allan,171,54,"   54"
1988,B,Joseph,161,55,"   55"
1988,B,Lewis,156,56,"   56"
1988,B,Kenneth,152,57,"   57"
1988,B,Stewart,148,58,"   58"
1988,B,Barry,146,59,"   59"
1988,B,Anthony,145,60,"   60"
1988,B,Greg,141,61,"   61"
1988,B,Euan,130,62,"   62"
1988,B,Derek,126,63,"   63"
1988,B,George,119,64,"   64="
1988,B,Simon,119,64,"   64="
1988,B,Alistair,114,66,"   66="
1988,B,Garry,114,66,"   66="
1988,B,Douglas,112,68,"   68="
1988,B,Jordan,112,68,"   68="
1988,B,Duncan,107,70,"   70"
1988,B,Patrick,97,71,"   71="
1988,B,Samuel,97,71,"   71="
1988,B,Aaron,96,73,"   73="
1988,B,Charles,96,73,"   73="
1988,B,Bryan,91,75,"   75="
1988,B,Ewan,91,75,"   75="
1988,B,Philip,91,75,"   75="
1988,B,Benjamin,84,78,"   78"
1988,B,Martyn,83,79,"   79"
1988,B,Kieran,81,80,"   80"
1988,B,Donald,80,81,"   81"
1988,B,Jack,79,82,"   82"
1988,B,Alasdair,78,83,"   83"
1988,B,Cameron,76,84,"   84"
1988,B,Rory,74,85,"   85"
1988,B,Keith,70,86,"   86"
1988,B,Gareth,67,87,"   87"
1988,B,Blair,66,88,"   88"
1988,B,Edward,64,89,"   89"
1988,B,Alastair,62,90,"   90"
1988,B,Luke,61,91,"   91"
1988,B,Dale,59,92,"   92"
1988,B,Kristopher,54,93,"   93"
1988,B,Greig,48,94,"   94="
1988,B,Raymond,48,94,"   94="
1988,B,Gregor,47,96,"   96="
1988,B,Malcolm,47,96,"   96="
1988,B,Ben,45,98,"   98="
1988,B,Niall,45,98,"   98="
1988,B,Sam,43,100,"  100"
1989,B,David,1333,1,"    1"
1989,B,Christopher,1160,2,"    2"
1989,B,Scott,1071,3,"    3"
